NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
5,273100,8,10,1,1,1,0.01,2,0.01,2,1,0.0,[2, 4, 1, 3, 0],
5,434000,0,10,1,1,1,0.01,2,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,1029500,14,10,1,1,1,0.01,2,0.01,2,2,0.0,[0, 3, 1, 4, 2],
5,77300,0,10,1,1,1,0.01,2,0.01,2,2,0.0,[2, 0, 3, 1, 4],
5,32000,0,10,1,1,1,0.01,2,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,72200,0,10,1,1,1,0.01,2,0.01,2,2,0.0,[4, 1, 3, 0, 2],
5,489800,0,10,1,2,1,0.01,2,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,320200,6,10,1,2,1,0.01,2,0.01,2,3,5.0,[3, 1, 4, 2, 0],
5,1223000,29,10,1,2,1,0.01,2,0.01,2,3,5.0,[2, 0, 3, 1, 4],
5,40500,0,10,1,2,1,0.01,2,0.01,2,3,5.0,[1, 4, 2, 0, 3],
5,21100,0,10,1,2,1,0.01,2,0.01,2,3,5.0,[1, 3, 0, 2, 4],
5,599000,0,10,1,2,1,0.01,2,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,984700,13,10,1,2,1,0.01,2,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,30900,0,10,1,2,1,0.01,2,0.01,2,6,1.0,[3, 1, 4, 2, 0],
5,18200,0,10,1,2,1,0.01,2,0.01,2,6,1.0,[1, 4, 2, 0, 3],
5,1206600,34,10,1,2,1,0.01,2,0.01,2,6,1.0,[4, 2, 0, 3, 1],
5,399000,0,10,1,1,1,0.01,3,0.01,1,1,0.0,[2, 4, 1, 3, 0],
5,1466600,38,10,1,1,1,0.01,3,0.01,1,1,0.0,[2, 0, 3, 1, 4],
5,24300,0,10,1,1,1,0.01,3,0.01,1,1,0.0,[0, 2, 4, 1, 3],
5,429800,33,10,1,1,1,0.01,3,0.01,1,1,0.0,[3, 0, 2, 4, 1],
5,891200,90,10,1,1,1,0.01,3,0.01,1,1,0.0,[1, 3, 0, 2, 4],
5,378800,0,10,1,1,1,0.01,3,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,2504900,73,10,1,1,1,0.01,3,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,1344700,127,10,1,1,1,0.01,3,0.01,1,2,0.0,[1, 4, 2, 0, 3],
5,19500,0,10,1,1,1,0.01,3,0.01,1,2,0.0,[4, 1, 3, 0, 2],
5,287400,32,10,1,1,1,0.01,3,0.01,1,2,0.0,[4, 2, 0, 3, 1],
5,545800,0,10,1,2,1,0.01,3,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,2275400,79,10,1,2,1,0.01,3,0.01,1,3,5.0,[0, 2, 4, 1, 3],
5,17900,0,10,1,2,1,0.01,3,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,300000,25,10,1,2,1,0.01,3,0.01,1,3,5.0,[0, 3, 1, 4, 2],
5,9800,0,10,1,2,1,0.01,3,0.01,1,3,5.0,[1, 3, 0, 2, 4],
5,380000,0,10,1,2,1,0.01,3,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,2446300,79,10,1,2,1,0.01,3,0.01,1,6,1.0,[3, 1, 4, 2, 0],
5,21800,0,10,1,2,1,0.01,3,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,815400,56,10,1,2,1,0.01,3,0.01,1,6,1.0,[0, 2, 4, 1, 3],
5,21400,0,10,1,2,1,0.01,3,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,510800,0,10,1,1,1,0.01,3,0.01,2,1,0.0,[2, 4, 1, 3, 0],
5,1836900,38,10,1,1,1,0.01,3,0.01,2,1,0.0,[2, 0, 3, 1, 4],
5,27700,0,10,1,1,1,0.01,3,0.01,2,1,0.0,[0, 2, 4, 1, 3],
5,812400,33,10,1,1,1,0.01,3,0.01,2,1,0.0,[3, 0, 2, 4, 1],
5,1240800,90,10,1,1,1,0.01,3,0.01,2,1,0.0,[1, 3, 0, 2, 4],
5,445700,0,10,1,1,1,0.01,3,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,3480200,73,10,1,1,1,0.01,3,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,2821900,127,10,1,1,1,0.01,3,0.01,2,2,0.0,[1, 4, 2, 0, 3],
5,22300,0,10,1,1,1,0.01,3,0.01,2,2,0.0,[4, 1, 3, 0, 2],
5,384800,32,10,1,1,1,0.01,3,0.01,2,2,0.0,[4, 2, 0, 3, 1],
5,624400,0,10,1,2,1,0.01,3,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,3336600,79,10,1,2,1,0.01,3,0.01,2,3,5.0,[0, 2, 4, 1, 3],
5,34900,0,10,1,2,1,0.01,3,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,447200,25,10,1,2,1,0.01,3,0.01,2,3,5.0,[0, 3, 1, 4, 2],
5,12100,0,10,1,2,1,0.01,3,0.01,2,3,5.0,[1, 3, 0, 2, 4],
5,450600,0,10,1,2,1,0.01,3,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,3363600,79,10,1,2,1,0.01,3,0.01,2,6,1.0,[3, 1, 4, 2, 0],
5,25500,0,10,1,2,1,0.01,3,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,1364300,56,10,1,2,1,0.01,3,0.01,2,6,1.0,[0, 2, 4, 1, 3],
5,17700,0,10,1,2,1,0.01,3,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,386000,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[2, 4, 1, 3, 0],
5,23200,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[3, 0, 2, 4, 1],
5,20100,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[4, 1, 3, 0, 2],
5,15200,0,10,1,1,1,0.01,4,0.01,1,1,0.0,[0, 3, 1, 4, 2],
5,541800,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,17600,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[3, 0, 2, 4, 1],
5,25900,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[4, 1, 3, 0, 2],
5,14200,0,10,1,1,1,0.01,4,0.01,1,2,0.0,[0, 3, 1, 4, 2],
5,511900,0,10,1,2,1,0.01,4,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,48000,0,10,1,2,1,0.01,4,0.01,1,3,5.0,[2, 0, 3, 1, 4],
5,37600,0,10,1,2,1,0.01,4,0.01,1,3,5.0,[4, 1, 3, 0, 2],
5,16000,0,10,1,2,1,0.01,4,0.01,1,3,5.0,[4, 1, 3, 0, 2],
5,409000,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,57900,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[2, 0, 3, 1, 4],
5,22000,0,10,1,2,1,0.01,4,0.01,1,6,1.0,[4, 1, 3, 0, 2],
5,440700,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[2, 4, 1, 3, 0],
5,16900,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[3, 0, 2, 4, 1],
5,24000,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[4, 1, 3, 0, 2],
5,18000,0,10,1,1,1,0.01,4,0.01,2,1,0.0,[0, 3, 1, 4, 2],
5,445500,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,22300,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[3, 0, 2, 4, 1],
5,48700,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[4, 1, 3, 0, 2],
5,14800,0,10,1,1,1,0.01,4,0.01,2,2,0.0,[0, 3, 1, 4, 2],
5,474400,0,10,1,2,1,0.01,4,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,80500,0,10,1,2,1,0.01,4,0.01,2,3,5.0,[2, 0, 3, 1, 4],
5,39300,0,10,1,2,1,0.01,4,0.01,2,3,5.0,[4, 1, 3, 0, 2],
5,15500,0,10,1,2,1,0.01,4,0.01,2,3,5.0,[4, 1, 3, 0, 2],
5,484700,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,77600,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[2, 0, 3, 1, 4],
5,36300,0,10,1,2,1,0.01,4,0.01,2,6,1.0,[4, 1, 3, 0, 2],
5,469000,0,10,1,1,1,0.01,5,0.01,1,1,0.0,[2, 4, 1, 3, 0],
5,945600,30,10,1,1,1,0.01,5,0.01,1,1,0.0,[0, 2, 4, 1, 3],
5,472900,30,10,1,1,1,0.01,5,0.01,1,1,0.0,[1, 4, 2, 0, 3],
5,611000,33,10,1,1,1,0.01,5,0.01,1,1,0.0,[4, 2, 0, 3, 1],
5,290100,27,10,1,1,1,0.01,5,0.01,1,1,0.0,[1, 4, 2, 0, 3],
5,435200,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,981000,30,10,1,1,1,0.01,5,0.01,1,2,0.0,[0, 2, 4, 1, 3],
5,887400,45,10,1,1,1,0.01,5,0.01,1,2,0.0,[0, 2, 4, 1, 3],
5,1350600,97,10,1,1,1,0.01,5,0.01,1,2,0.0,[1, 4, 2, 0, 3],
5,14400,0,10,1,1,1,0.01,5,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,411000,0,10,1,2,1,0.01,5,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,72800,0,10,1,2,1,0.01,5,0.01,1,3,5.0,[3, 0, 2, 4, 1],
5,1129700,30,10,1,2,1,0.01,5,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,32200,0,10,1,2,1,0.01,5,0.01,1,3,5.0,[0, 2, 4, 1, 3],
5,30900,0,10,1,2,1,0.01,5,0.01,1,3,5.0,[1, 3, 0, 2, 4],
5,420500,0,10,1,2,1,0.01,5,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,53700,0,10,1,2,1,0.01,5,0.01,1,6,1.0,[3, 0, 2, 4, 1],
5,1716200,94,10,1,2,1,0.01,5,0.01,1,6,1.0,[2, 0, 3, 1, 4],
5,448200,52,10,1,2,1,0.01,5,0.01,1,6,1.0,[3, 1, 4, 2, 0],
5,32800,0,10,1,2,1,0.01,5,0.01,1,6,1.0,[1, 4, 2, 0, 3],
5,711200,0,10,1,1,1,0.01,5,0.01,2,1,0.0,[2, 4, 1, 3, 0],
5,1739400,30,10,1,1,1,0.01,5,0.01,2,1,0.0,[0, 2, 4, 1, 3],
5,524200,30,10,1,1,1,0.01,5,0.01,2,1,0.0,[1, 4, 2, 0, 3],
5,812400,33,10,1,1,1,0.01,5,0.01,2,1,0.0,[4, 2, 0, 3, 1],
5,564100,27,10,1,1,1,0.01,5,0.01,2,1,0.0,[1, 4, 2, 0, 3],
5,513900,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,1670600,30,10,1,1,1,0.01,5,0.01,2,2,0.0,[0, 2, 4, 1, 3],
5,1204200,45,10,1,1,1,0.01,5,0.01,2,2,0.0,[0, 2, 4, 1, 3],
5,2145700,97,10,1,1,1,0.01,5,0.01,2,2,0.0,[1, 4, 2, 0, 3],
5,20600,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,502700,0,10,1,2,1,0.01,5,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,86600,0,10,1,2,1,0.01,5,0.01,2,3,5.0,[3, 0, 2, 4, 1],
5,1626000,30,10,1,2,1,0.01,5,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,25200,0,10,1,2,1,0.01,5,0.01,2,3,5.0,[0, 2, 4, 1, 3],
5,54700,0,10,1,2,1,0.01,5,0.01,2,3,5.0,[1, 3, 0, 2, 4],
5,457500,0,10,1,2,1,0.01,5,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,57900,0,10,1,2,1,0.01,5,0.01,2,6,1.0,[3, 0, 2, 4, 1],
5,3416600,94,10,1,2,1,0.01,5,0.01,2,6,1.0,[2, 0, 3, 1, 4],
5,1070100,52,10,1,2,1,0.01,5,0.01,2,6,1.0,[3, 1, 4, 2, 0],
5,31500,0,10,1,2,1,0.01,5,0.01,2,6,1.0,[1, 4, 2, 0, 3],
5,523300,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[2, 4, 1, 3, 0],
5,28100,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[3, 0, 2, 4, 1],
5,65400,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[1, 3, 0, 2, 4],
5,54300,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[1, 4, 2, 0, 3],
5,23000,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[1, 3, 0, 2, 4],
5,491600,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,44300,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[3, 0, 2, 4, 1],
5,53300,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[1, 3, 0, 2, 4],
5,55900,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[1, 4, 2, 0, 3],
5,17900,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[1, 3, 0, 2, 4],
5,383800,0,10,1,2,1,0.01,6,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,434700,13,10,1,2,1,0.01,6,0.01,1,3,5.0,[3, 1, 4, 2, 0],
5,559500,19,10,1,2,1,0.01,6,0.01,1,3,5.0,[4, 2, 0, 3, 1],
5,19700,0,10,1,2,1,0.01,6,0.01,1,3,5.0,[2, 0, 3, 1, 4],
5,16200,0,10,1,2,1,0.01,6,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,439900,0,10,1,2,1,0.01,6,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,412700,13,10,1,2,1,0.01,6,0.01,1,6,1.0,[3, 1, 4, 2, 0],
5,626200,19,10,1,2,1,0.01,6,0.01,1,6,1.0,[4, 2, 0, 3, 1],
5,21400,0,10,1,2,1,0.01,6,0.01,1,6,1.0,[2, 0, 3, 1, 4],
5,18600,0,10,1,2,1,0.01,6,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,397100,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[2, 4, 1, 3, 0],
5,34300,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[3, 0, 2, 4, 1],
5,74500,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[1, 3, 0, 2, 4],
5,79800,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[1, 4, 2, 0, 3],
5,30600,0,10,1,1,1,0.01,6,0.01,2,1,0.0,[1, 3, 0, 2, 4],
5,621000,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,59400,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[3, 0, 2, 4, 1],
5,61900,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[1, 3, 0, 2, 4],
5,57400,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[1, 4, 2, 0, 3],
5,20700,0,10,1,1,1,0.01,6,0.01,2,2,0.0,[1, 3, 0, 2, 4],
5,535400,0,10,1,2,1,0.01,6,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,888900,13,10,1,2,1,0.01,6,0.01,2,3,5.0,[3, 1, 4, 2, 0],
5,1016700,19,10,1,2,1,0.01,6,0.01,2,3,5.0,[4, 2, 0, 3, 1],
5,41500,0,10,1,2,1,0.01,6,0.01,2,3,5.0,[2, 0, 3, 1, 4],
5,35400,0,10,1,2,1,0.01,6,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,390900,0,10,1,2,1,0.01,6,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,515400,13,10,1,2,1,0.01,6,0.01,2,6,1.0,[3, 1, 4, 2, 0],
5,581100,19,10,1,2,1,0.01,6,0.01,2,6,1.0,[4, 2, 0, 3, 1],
5,23900,0,10,1,2,1,0.01,6,0.01,2,6,1.0,[2, 0, 3, 1, 4],
5,21600,0,10,1,2,1,0.01,6,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,466300,0,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 4, 1, 3, 0],
5,1388500,62,10,1,1,2,0.01,2,0.01,1,1,0.0,[4, 1, 3, 0, 2],
5,13900,0,10,1,1,2,0.01,2,0.01,1,1,0.0,[1, 3, 0, 2, 4],
5,235000,4,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 0, 3, 1, 4],
5,124900,8,10,1,1,2,0.01,2,0.01,1,1,0.0,[2, 4, 1, 3, 0],
5,441600,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,504300,14,10,1,1,2,0.01,2,0.01,1,2,0.0,[0, 3, 1, 4, 2],
5,43900,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 0, 3, 1, 4],
5,29300,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,27500,0,10,1,1,2,0.01,2,0.01,1,2,0.0,[4, 1, 3, 0, 2],
5,426200,0,10,1,2,2,0.01,2,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,247600,6,10,1,2,2,0.01,2,0.01,1,3,5.0,[3, 1, 4, 2, 0],
5,977400,29,10,1,2,2,0.01,2,0.01,1,3,5.0,[2, 0, 3, 1, 4],
5,21700,0,10,1,2,2,0.01,2,0.01,1,3,5.0,[1, 4, 2, 0, 3],
5,24600,0,10,1,2,2,0.01,2,0.01,1,3,5.0,[1, 3, 0, 2, 4],
5,380200,0,10,1,2,2,0.01,2,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,428000,13,10,1,2,2,0.01,2,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,25500,0,10,1,2,2,0.01,2,0.01,1,6,1.0,[3, 1, 4, 2, 0],
5,17600,0,10,1,2,2,0.01,2,0.01,1,6,1.0,[1, 4, 2, 0, 3],
5,956900,34,10,1,2,2,0.01,2,0.01,1,6,1.0,[4, 2, 0, 3, 1],
5,468600,0,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 4, 1, 3, 0],
5,2229900,62,10,1,1,2,0.01,2,0.01,2,1,0.0,[4, 1, 3, 0, 2],
5,19800,0,10,1,1,2,0.01,2,0.01,2,1,0.0,[1, 3, 0, 2, 4],
5,231500,4,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 0, 3, 1, 4],
5,143800,8,10,1,1,2,0.01,2,0.01,2,1,0.0,[2, 4, 1, 3, 0],
5,381000,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,624300,14,10,1,1,2,0.01,2,0.01,2,2,0.0,[0, 3, 1, 4, 2],
5,49100,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 0, 3, 1, 4],
5,38900,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,75500,0,10,1,1,2,0.01,2,0.01,2,2,0.0,[4, 1, 3, 0, 2],
5,429300,0,10,1,2,2,0.01,2,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,520600,6,10,1,2,2,0.01,2,0.01,2,3,5.0,[3, 1, 4, 2, 0],
5,1467700,29,10,1,2,2,0.01,2,0.01,2,3,5.0,[2, 0, 3, 1, 4],
5,34200,0,10,1,2,2,0.01,2,0.01,2,3,5.0,[1, 4, 2, 0, 3],
5,27500,0,10,1,2,2,0.01,2,0.01,2,3,5.0,[1, 3, 0, 2, 4],
5,405000,0,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,841800,13,10,1,2,2,0.01,2,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,25900,0,10,1,2,2,0.01,2,0.01,2,6,1.0,[3, 1, 4, 2, 0],
5,22600,0,10,1,2,2,0.01,2,0.01,2,6,1.0,[1, 4, 2, 0, 3],
5,1460400,34,10,1,2,2,0.01,2,0.01,2,6,1.0,[4, 2, 0, 3, 1],
5,523500,0,10,1,1,2,0.01,3,0.01,1,1,0.0,[2, 4, 1, 3, 0],
5,1722500,38,10,1,1,2,0.01,3,0.01,1,1,0.0,[2, 0, 3, 1, 4],
5,20600,0,10,1,1,2,0.01,3,0.01,1,1,0.0,[0, 2, 4, 1, 3],
5,378500,33,10,1,1,2,0.01,3,0.01,1,1,0.0,[3, 0, 2, 4, 1],
5,1040900,90,10,1,1,2,0.01,3,0.01,1,1,0.0,[1, 3, 0, 2, 4],
5,398600,0,10,1,1,2,0.01,3,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,2641900,73,10,1,1,2,0.01,3,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,2008300,127,10,1,1,2,0.01,3,0.01,1,2,0.0,[1, 4, 2, 0, 3],
5,29400,0,10,1,1,2,0.01,3,0.01,1,2,0.0,[4, 1, 3, 0, 2],
5,312300,32,10,1,1,2,0.01,3,0.01,1,2,0.0,[4, 2, 0, 3, 1],
5,440700,0,10,1,2,2,0.01,3,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,2518900,79,10,1,2,2,0.01,3,0.01,1,3,5.0,[0, 2, 4, 1, 3],
5,17700,0,10,1,2,2,0.01,3,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,371400,25,10,1,2,2,0.01,3,0.01,1,3,5.0,[0, 3, 1, 4, 2],
5,10000,0,10,1,2,2,0.01,3,0.01,1,3,5.0,[1, 3, 0, 2, 4],
5,500800,0,10,1,2,2,0.01,3,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,2498700,79,10,1,2,2,0.01,3,0.01,1,6,1.0,[3, 1, 4, 2, 0],
5,20200,0,10,1,2,2,0.01,3,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,625500,56,10,1,2,2,0.01,3,0.01,1,6,1.0,[0, 2, 4, 1, 3],
5,10900,0,10,1,2,2,0.01,3,0.01,1,6,1.0,[2, 4, 1, 3, 0],
5,463700,0,10,1,1,2,0.01,3,0.01,2,1,0.0,[2, 4, 1, 3, 0],
5,2281600,38,10,1,1,2,0.01,3,0.01,2,1,0.0,[2, 0, 3, 1, 4],
5,28100,0,10,1,1,2,0.01,3,0.01,2,1,0.0,[0, 2, 4, 1, 3],
5,540200,33,10,1,1,2,0.01,3,0.01,2,1,0.0,[3, 0, 2, 4, 1],
5,1397200,90,10,1,1,2,0.01,3,0.01,2,1,0.0,[1, 3, 0, 2, 4],
5,458300,0,10,1,1,2,0.01,3,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,3859700,73,10,1,1,2,0.01,3,0.01,2,2,0.0,[2, 4, 1, 3, 0],
5,2949800,127,10,1,1,2,0.01,3,0.01,2,2,0.0,[1, 4, 2, 0, 3],
5,38700,0,10,1,1,2,0.01,3,0.01,2,2,0.0,[4, 1, 3, 0, 2],
5,408700,32,10,1,1,2,0.01,3,0.01,2,2,0.0,[4, 2, 0, 3, 1],
5,561000,0,10,1,2,2,0.01,3,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,3837400,79,10,1,2,2,0.01,3,0.01,2,3,5.0,[0, 2, 4, 1, 3],
5,38400,0,10,1,2,2,0.01,3,0.01,2,3,5.0,[2, 4, 1, 3, 0],
5,724200,25,10,1,2,2,0.01,3,0.01,2,3,5.0,[0, 3, 1, 4, 2],
5,14100,0,10,1,2,2,0.01,3,0.01,2,3,5.0,[1, 3, 0, 2, 4],
5,500500,0,10,1,2,2,0.01,3,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,3782800,79,10,1,2,2,0.01,3,0.01,2,6,1.0,[3, 1, 4, 2, 0],
5,29100,0,10,1,2,2,0.01,3,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,858600,56,10,1,2,2,0.01,3,0.01,2,6,1.0,[0, 2, 4, 1, 3],
5,13300,0,10,1,2,2,0.01,3,0.01,2,6,1.0,[2, 4, 1, 3, 0],
5,377900,0,10,1,1,2,0.01,4,0.01,1,1,0.0,[2, 4, 1, 3, 0],
5,15300,0,10,1,1,2,0.01,4,0.01,1,1,0.0,[3, 0, 2, 4, 1],
5,20200,0,10,1,1,2,0.01,4,0.01,1,1,0.0,[4, 1, 3, 0, 2],
5,11700,0,10,1,1,2,0.01,4,0.01,1,1,0.0,[0, 3, 1, 4, 2],
5,474500,0,10,1,1,2,0.01,4,0.01,1,2,0.0,[2, 4, 1, 3, 0],
5,16300,0,10,1,1,2,0.01,4,0.01,1,2,0.0,[3, 0, 2, 4, 1],
5,23400,0,10,1,1,2,0.01,4,0.01,1,2,0.0,[4, 1, 3, 0, 2],
5,16600,0,10,1,1,2,0.01,4,0.01,1,2,0.0,[0, 3, 1, 4, 2],
5,487700,0,10,1,2,2,0.01,4,0.01,1,3,5.0,[2, 4, 1, 3, 0],
5,52300,0,10,1,2,2,0.01,4,0.01,1,3,5.0,[2, 0, 3, 1, 4],
